dataset,data_mode,noise_type,noise_rate,beta,noise_level,method,seed,macro_f1,fpr,fnr,err,tail_err,compression_ratio,runtime_sec,memory_mb
cicids2017,synthetic_fallback,graph_consistency,0.4,0.6,"r=0.40,beta=0.6",FINE,2,0.7317787771800119,0.3111111111111111,0.0,0.8769984626712539,0.8765280415786044,0.7007299270072993,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.4,0.6,"r=0.40,beta=0.6",Co-Teaching++,2,0.73082622128535,0.2222222222222222,0.03260869565217391,0.8709492067370532,0.8704556501808308,0.7007299270072993,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.4,0.6,"r=0.40,beta=0.6",Decoupling,2,0.7248012645000861,0.3111111111111111,0.03260869565217391,0.8790148813159874,0.8785521720445288,0.7007299270072993,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.4,0.6,"r=0.40,beta=0.6",Flash,2,0.6995512204672709,0.28888888888888886,0.010869565217391304,0.8890969745396551,0.8886728243741515,0.7007299270072993,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.4,0.6,"r=0.40,beta=0.6",Argus,2,0.697982387982388,0.3111111111111111,0.021739130434782608,0.8860723465725548,0.8856366286752648,0.7007299270072993,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.4,0.6,"r=0.40,beta=0.6",cleanlab,2,0.7266780190151837,0.26666666666666666,0.03260869565217391,0.8729656253817869,0.8724797806467554,0.7007299270072993,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Graph-CoLD,0,0.8897494785879542,0.06666666666666667,0.0,0.9419369195828653,0.942520573224773,0.5361313868613139,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",CoLD,0,0.640457472810414,0.35555555555555557,0.03260869565217391,1.0,1.0,0.6934306569343065,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",MCRe,0,0.6135465866664002,0.26666666666666666,0.05434782608695652,0.8801344110901785,0.8803343802807709,0.7299270072992701,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",MORSE,0,0.6027160852569785,0.28888888888888886,0.043478260869565216,0.8831818413166994,0.883376726544819,0.7299270072992701,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",FINE,0,0.6251067191979089,0.3111111111111111,0.010869565217391304,0.8760711707881506,0.876277918595373,0.7299270072992701,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Co-Teaching++,0,0.6377770079209102,0.28888888888888886,0.021739130434782608,0.8699763103351088,0.8701932260672768,0.7299270072992701,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Decoupling,0,0.6468760703422539,0.4222222222222222,0.043478260869565216,0.8781027909391645,0.878306149438072,0.7299270072992701,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Flash,0,0.6236193912217304,0.4,0.06521739130434782,0.8882608916942341,0.8884473036515658,0.7299270072992701,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Argus,0,0.624634499408583,0.4444444444444444,0.021739130434782608,0.8852134614677134,0.8854049573875179,0.7299270072992701,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",cleanlab,0,0.6485326293729958,0.4,0.043478260869565216,0.8720079304861227,0.8722214569099754,0.7299270072992701,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Graph-CoLD,1,0.9027014201779604,0.08888888888888889,0.0,0.9420726067497989,0.9425213102751065,0.5835766423357664,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",CoLD,1,0.6493940323945566,0.3333333333333333,0.043478260869565216,1.0,1.0,0.7072992700729926,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",MCRe,1,0.6113939075740906,0.3111111111111111,0.021739130434782608,0.8788111264016082,0.8781101349733472,0.7445255474452555,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",MORSE,1,0.6179790709124673,0.4444444444444444,0.03260869565217391,0.8818921994591944,0.8812090298469062,0.7445255474452555,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",FINE,1,0.6358186236791586,0.4222222222222222,0.010869565217391304,0.8747030289914932,0.8739782751419352,0.7445255474452555,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Co-Teaching++,1,0.6126087648943037,0.2222222222222222,0.021739130434782608,0.8685408828763208,0.8677804853948174,0.7445255474452555,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Decoupling,1,0.6248848301645149,0.26666666666666666,0.03260869565217391,0.8767570776965508,0.8760442050576415,0.7445255474452555,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Flash,1,0.6179356442623632,0.4,0.07608695652173914,0.887027321221838,0.886373854636171,0.7445255474452555,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Argus,1,0.5941857530448039,0.3111111111111111,0.010869565217391304,0.8839462481642522,0.8832749597626124,0.7445255474452555,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",cleanlab,1,0.6233145998920223,0.35555555555555557,0.05434782608695652,0.8705949315813784,0.8698464153105234,0.7445255474452555,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Graph-CoLD,2,0.9013437661711572,0.06666666666666667,0.010869565217391304,0.9420946621442423,0.9434474303919309,0.5645985401459854,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",CoLD,2,0.6619707964702806,0.4,0.03260869565217391,1.0,1.0,0.7211678832116788,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",MCRe,2,0.6133942906141217,0.28888888888888886,0.05434782608695652,0.8793535498809075,0.8776141299340365,0.7591240875912408,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",MORSE,2,0.5955238779234474,0.28888888888888886,0.05434782608695652,0.8824208325110539,0.8807256351052049,0.7591240875912408,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",FINE,2,0.6147081719076604,0.26666666666666666,0.021739130434782608,0.875263839707379,0.8734654563724783,0.7591240875912408,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Co-Teaching++,2,0.6583524837148026,0.37777777777777777,0.010869565217391304,0.8691292744470862,0.8672424460301413,0.7591240875912408,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Decoupling,2,0.6097252004288617,0.28888888888888886,0.03260869565217391,0.8773086947941431,0.8755397931532571,0.7591240875912408,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Flash,2,0.6037182574045249,0.28888888888888886,0.05434782608695652,0.8875329702279646,0.8859114770571527,0.7591240875912408,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",Argus,2,0.604136831203298,0.3111111111111111,0.021739130434782608,0.8844656875978183,0.882799971885984,0.7591240875912408,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.6,0.6,"r=0.60,beta=0.6",cleanlab,2,0.6514718373049647,0.4666666666666667,0.021739130434782608,0.8711741295338504,0.8693167828109203,0.7591240875912408,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Graph-CoLD,0,0.9778587236387748,0.0,0.0,0.9423525287632379,0.9435510696267552,0.44598540145985405,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",CoLD,0,0.846659003826373,0.15555555555555556,0.0,0.31838100629349214,0.15,0.637956204379562,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",MCRe,0,0.8240259740259739,0.13333333333333333,0.0,0.8801053896759875,0.8784571303810609,0.6715328467153284,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",MORSE,0,0.8289501532858349,0.15555555555555556,0.043478260869565216,0.8831535577350725,0.8815472033374744,0.6715328467153284,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",FINE,0,0.8308157947450143,0.13333333333333333,0.0,0.8760411655972073,0.8743370331058425,0.6715328467153284,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Co-Teaching++,0,0.847143734023978,0.17777777777777778,0.021739130434782608,0.8699448294790373,0.8681568871930151,0.6715328467153284,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Decoupling,0,0.817882696823552,0.13333333333333333,0.0,0.8780732776365975,0.8763970817434518,0.6715328467153284,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Flash,0,0.8020201983390491,0.17777777777777778,0.010869565217391304,0.8882338378335477,0.8866973249314976,0.6715328467153284,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Argus,0,0.7934379421194837,0.13333333333333333,0.010869565217391304,0.8851856697744627,0.8836072519750837,0.6715328467153284,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",cleanlab,0,0.8547757546017352,0.15555555555555556,0.03260869565217391,0.8719769415184273,0.8702169358306242,0.6715328467153284,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Graph-CoLD,1,0.9802371541501975,0.0,0.0,0.9419922398216638,0.9428017535171694,0.4507299270072993,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",CoLD,1,0.8566101865503775,0.17777777777777778,0.010869565217391304,0.3898626617656068,0.2955524970708222,0.637956204379562,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",MCRe,1,0.837969503272208,0.15555555555555556,0.043478260869565216,0.8789650405020502,0.8773042008650649,0.6715328467153284,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",MORSE,1,0.8278243032245421,0.2222222222222222,0.010869565217391304,0.8820422004892863,0.8804235855888344,0.6715328467153284,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",FINE,1,0.8409881504936919,0.15555555555555556,0.021739130434782608,0.8748621605190688,0.873145021233372,0.6715328467153284,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Co-Teaching++,1,0.8428097561228669,0.13333333333333333,0.021739130434782608,0.8687078405445969,0.8669062517858331,0.6715328467153284,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Decoupling,1,0.831430250228952,0.15555555555555556,0.021739130434782608,0.8769136005105596,0.8752246110492186,0.6715328467153284,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Flash,1,0.8042737164324179,0.13333333333333333,0.03260869565217391,0.887170800468013,0.8856225601284504,0.6715328467153284,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Argus,1,0.7892220463064452,0.1111111111111111,0.0,0.8840936404807771,0.8825031754046808,0.6715328467153284,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",cleanlab,1,0.848821710745878,0.17777777777777778,0.010869565217391304,0.8707592805360875,0.8689858416016796,0.6715328467153284,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Graph-CoLD,2,0.984045129825181,0.0,0.010869565217391304,0.9418065951431125,0.9429016359507533,0.45547445255474456,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",CoLD,2,0.85048411424123,0.15555555555555556,0.021739130434782608,0.4091193322774136,0.3247811776163175,0.637956204379562,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",MCRe,2,0.8257616040030302,0.08888888888888889,0.05434782608695652,0.8802245139266258,0.8790863735285152,0.6715328467153284,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",MORSE,2,0.8043868087727737,0.08888888888888889,0.021739130434782608,0.8832696534030675,0.8821604487777901,0.6715328467153284,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",FINE,2,0.8311343504068619,0.15555555555555556,0.03260869565217391,0.8761643279580369,0.8749876065294817,0.6715328467153284,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Co-Teaching++,2,0.8308034265442403,0.08888888888888889,0.021739130434782608,0.8700740490051534,0.8688394560309315,0.6715328467153284,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Decoupling,2,0.8190003695750823,0.13333333333333333,0.03260869565217391,0.8781944209423315,0.8770369900289985,0.6715328467153284,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Flash,2,0.8102324499126099,0.15555555555555556,0.010869565217391304,0.8883448858638037,0.8872839075265818,0.6715328467153284,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",Argus,2,0.7976396688144122,0.13333333333333333,0.043478260869565216,0.885299746387362,0.8842098322773067,0.6715328467153284,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.1,1.0,"r=0.10,beta=1.0",cleanlab,2,0.8275874817592195,0.06666666666666667,0.010869565217391304,0.872104141989448,0.8708888395304482,0.6715328467153284,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Graph-CoLD,0,0.9778587236387748,0.0,0.0,0.9423225789665037,0.9434704523437982,0.4602189781021898,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",CoLD,0,0.7920137385685966,0.08888888888888889,0.03260869565217391,0.46210380309552984,0.33052661607622524,0.637956204379562,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",MCRe,0,0.7776330453801754,0.2222222222222222,0.010869565217391304,0.8802415974677971,0.8790045309762691,0.6715328467153284,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",MORSE,0,0.7739616220628878,0.24444444444444444,0.0,0.8832863026169209,0.8820806869683979,0.6715328467153284,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",FINE,0,0.7822121485901438,0.15555555555555556,0.043478260869565216,0.8761819906022987,0.8749029896534309,0.6715328467153284,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Co-Teaching++,0,0.7921248247011659,0.17777777777777778,0.010869565217391304,0.8700925803040511,0.8687506776691735,0.6715328467153284,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Decoupling,0,0.7705857903108542,0.17777777777777778,0.03260869565217391,0.8782117940350478,0.8769537603148501,0.6715328467153284,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Flash,0,0.7570376470814177,0.2222222222222222,0.05434782608695652,0.888360811198794,0.887207613621946,0.6715328467153284,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Argus,0,0.7909601692883427,0.3111111111111111,0.0,0.8853161060496701,0.8841314576298172,0.6715328467153284,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",cleanlab,0,0.7899332494613512,0.2222222222222222,0.021739130434782608,0.8721223837368004,0.8708014483305927,0.6715328467153284,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Graph-CoLD,1,0.9802371541501975,0.0,0.0,0.9422380066228502,0.9432948241684797,0.4744525547445256,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",CoLD,1,0.8095618097832269,0.2222222222222222,0.010869565217391304,0.46855007381250935,0.33237327698556635,0.637956204379562,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",MCRe,1,0.7969008885223303,0.26666666666666666,0.043478260869565216,0.8784998584943066,0.8766145108942622,0.6715328467153284,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",MORSE,1,0.7700306048345263,0.2,0.03260869565217391,0.8815888451427565,0.8797514301088148,0.6715328467153284,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",FINE,1,0.7946000168140129,0.2,0.043478260869565216,0.8743812096297068,0.8724319519415255,0.6715328467153284,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Co-Teaching++,1,0.8003053365120117,0.2,0.010869565217391304,0.8682032363328072,0.8661581135124202,0.6715328467153284,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Decoupling,1,0.7987950088766954,0.2222222222222222,0.021739130434782608,0.876440534062007,0.874523231417894,0.6715328467153284,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Flash,1,0.7521817396982756,0.15555555555555556,0.021739130434782608,0.8867371562235062,0.8849796287997361,0.6715328467153284,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Argus,1,0.7810942317253677,0.28888888888888886,0.03260869565217391,0.8836481695750562,0.8818427095851833,0.6715328467153284,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",cleanlab,1,0.790817073425769,0.17777777777777778,0.021739130434782608,0.870262560765107,0.8682493929887884,0.6715328467153284,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Graph-CoLD,2,0.984045129825181,0.0,0.010869565217391304,0.9418148051734632,0.9428781826591686,0.48394160583941603,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",CoLD,2,0.8017021807538791,0.17777777777777778,0.0,0.4640159902664971,0.3243218142935512,0.637956204379562,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",MCRe,2,0.7649517417480731,0.17777777777777778,0.03260869565217391,0.8798307436208481,0.878743234623802,0.6715328467153284,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",MORSE,2,0.7782061546469783,0.17777777777777778,0.03260869565217391,0.8828858942067586,0.8818260337435355,0.6715328467153284,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",FINE,2,0.8005092560489203,0.15555555555555556,0.07608695652173914,0.8757572095063004,0.8746328357974898,0.6715328467153284,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Co-Teaching++,2,0.8114672638871067,0.15555555555555556,0.07608695652173914,0.8696469083344791,0.868467237558022,0.6715328467153284,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Decoupling,2,0.7916389557772426,0.28888888888888886,0.03260869565217391,0.8777939765635744,0.8766880352106461,0.6715328467153284,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Flash,2,0.74445792759495,0.13333333333333333,0.021739130434782608,0.8879778118499428,0.8869640322764252,0.6715328467153284,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",Argus,2,0.7811517723687387,0.26666666666666666,0.010869565217391304,0.8849226612640324,0.8838812331566913,0.6715328467153284,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.2,1.0,"r=0.20,beta=1.0",cleanlab,2,0.8073017655479588,0.24444444444444444,0.0,0.8716836753917528,0.8705224369711779,0.6715328467153284,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Graph-CoLD,0,0.9534049216994261,0.022222222222222223,0.0,0.9419065561096619,0.9424751246081776,0.49343065693430654,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",CoLD,0,0.6868209011999862,0.17777777777777778,0.021739130434782608,0.7582874373395698,0.6918434957056636,0.6587591240875913,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",MCRe,0,0.6790284973149423,0.2222222222222222,0.05434782608695652,0.8812537328126301,0.8814376757890232,0.6934306569343066,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",MORSE,0,0.7248461111733423,0.35555555555555557,0.06521739130434782,0.8842727057072244,0.8844519721672686,0.6934306569343066,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",FINE,0,0.7065844000054526,0.3111111111111111,0.021739130434782608,0.8772284356198379,0.877418613951363,0.6934306569343066,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Co-Teaching++,0,0.7037712900664708,0.24444444444444444,0.043478260869565216,0.8711904898306495,0.8713900211948726,0.6934306569343066,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Decoupling,0,0.6853109583451589,0.2222222222222222,0.06521739130434782,0.8792410842162339,0.8794281448701932,0.6934306569343066,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Flash,0,0.6818583474139029,0.3111111111111111,0.010869565217391304,0.8893043271982144,0.8894757994643435,0.6934306569343066,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Argus,0,0.6828459258818694,0.26666666666666666,0.043478260869565216,0.8862853543036204,0.8864615030860987,0.6934306569343066,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",cleanlab,0,0.6924822513002566,0.17777777777777778,0.043478260869565216,0.8732031384270458,0.8733995521137028,0.6934306569343066,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Graph-CoLD,1,0.9601617407830231,0.022222222222222223,0.0,0.9417272111774391,0.9421896840432418,0.5124087591240877,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",CoLD,1,0.7044931203292811,0.26666666666666666,0.021739130434782608,0.777891760072926,0.7375692418918534,0.644890510948905,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",MCRe,1,0.7043961352657004,0.37777777777777777,0.021739130434782608,0.8798105185322299,0.8790930202274426,0.6788321167883211,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",MORSE,1,0.6852473306420676,0.28888888888888886,0.03260869565217391,0.8828661833153089,0.8821669264928468,0.6788321167883211,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",FINE,1,0.6885371952716351,0.26666666666666666,0.010869565217391304,0.8757362988214581,0.8749944785402375,0.6788321167883211,0.0713,37.095
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Co-Teaching++,1,0.703712862328949,0.26666666666666666,0.021739130434782608,0.8696249692553002,0.8688466660094294,0.6788321167883211,0.07010000000000001,36.615
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Decoupling,1,0.6958460408907006,0.2222222222222222,0.06521739130434782,0.8777734086768441,0.8770437493838401,0.6788321167883211,0.07170000000000001,37.255
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Flash,1,0.6649116755751993,0.26666666666666666,0.05434782608695652,0.8879589579537737,0.8872901036018536,0.6788321167883211,0.0737,38.055
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Argus,1,0.69298345605116,0.26666666666666666,0.043478260869565216,0.8849032931706948,0.8842161973364495,0.6788321167883211,0.07310000000000001,37.815
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",cleanlab,1,0.7051288078992215,0.28888888888888886,0.05434782608695652,0.8716620791106862,0.870895936853032,0.6788321167883211,0.07050000000000001,36.775
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",Graph-CoLD,2,0.9615270272289546,0.022222222222222223,0.0,0.9419304437230807,0.943242073969668,0.5313868613138686,0.0637,34.055
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",CoLD,2,0.6893677136837232,0.2222222222222222,0.010869565217391304,0.7331678653789615,0.6587865239276237,0.6656934306569343,0.0693,36.295
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",MCRe,2,0.7063624435926745,0.3333333333333333,0.043478260869565216,0.880193216210128,0.878342117876605,0.7007299270072993,0.07210000000000001,37.415
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",MORSE,2,0.6868666931282682,0.24444444444444444,0.05434782608695652,0.8832391513912264,0.8814351148797421,0.7007299270072993,0.0727,37.655
cicids2017,synthetic_fallback,graph_consistency,0.4,1.0,"r=0.40,beta=1.0",FINE,2,0.6975359307509409,0.26666666666666666,0.021739130434782608,0.8761319693019967,0.8742181218724221,0.7007299270072993,0.0713,37.095
